FID_,COMID,EVENTDATE,REACHCODE,REACHSMDAT,REACHRESOL,FEATURECOM,FEATURECLA,SOURCE_ORI,SOURCE_DAT,SOURCE_FEA,FEATUREDET,MEASURE,OFFSET,EVENTTYPE,AGENCY_CD,STATION_NM,STATE_CD,STATE,SITESTATUS,DA_SQ_MILE,LON_SITE,LAT_SITE,LON_NHD,LAT_NHD,NHD2GAGE_D,REVIEWED,BFIYRS,BFI_AVE,BFI_STDEV,GOTBFI,DAY1,DAYN,NDAYS,NDAYSGT0,MIN_,P1,P5,P10,P20,P25,P30,P40,P50,P60,P70,P75,P80,P90,P95,P99,MAX_,AVE,STDEV_,GOTQ,HUC,HUC_REG,SUBREGION,ACCOUNTING
NA,0,11/21/2006 0:00:00,17110012000008,NA,medium,0,0,"USGS, Water Resources Division",NA,12127400,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12127400,4.950152,0,StreamGage,USGS,"LAKE BALLINGER NEAR EDMONDS, WA",53,WA,I,5.09,-122.328462,47.77843,-122.325012,47.780713,362.406,Y,0,0,0,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17110012,17,1711,171100
NA,0,11/21/2006 0:00:00,17010308000018,NA,medium,0,0,"USGS, Water Resources Division",NA,12431500,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12431500,91.715897,0,StreamGage,USGS,"LITTLE SPOKANE RIVER NEAR DARTFORD, WA",53,WA,A,698,-117.496333,47.781,-117.496788,47.780361,78.499,Y,9,0.941,0.022,1,19480401,20030930,3652,3652,318,325,346.65,386,415,424,435,459,500,549,635,691.75,778.4,1000,1180,1530,2130,602.312,267.749,1,17010308,17,1701,170103
NA,0,11/21/2006 0:00:00,17020005000031,NA,medium,0,0,"USGS, Water Resources Division",NA,12450700,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12450700,30.931286,0,StreamGage,USGS,"COLUMBIA RIVER BELOW WELLS DAM, WA",53,WA,A,86100,-119.866729,47.946529,-119.861742,47.946168,377.698,Y,36,0.738,0.069,1,19671001,20030930,13149,13149,23700,41250,55700,63900,75300,79800,83900,92500,102000,112000,126000,135000,144000,170000,198000,279000,402000,111644.437,46262.746,1,17020005,17,1702,170200
NA,0,11/21/2006 0:00:00,17020001001330,NA,medium,0,0,"USGS, Water Resources Division",NA,12435500,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12435500,76.755346,0,StreamGage,USGS,"FEEDER CANAL AT GRAND COULEE, WA",53,WA,A,-999999,-118.995577,47.951263,-118.995841,47.951427,26.946,Y,34,0.705,0.125,1,19520501,20030930,18391,9052,-7900,-704.72,0,0,0,0,0,0,0,3220,5170,6350,7020,8970,9690,13400,20000,3057.288,3868.018,1,17020001,17,1702,170200
NA,0,11/21/2006 0:00:00,17110012000115,NA,medium,0,0,"USGS, Water Resources Division",NA,12126100,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12126100,33.899962,0,StreamGage,USGS,"NORTH CREEK NEAR WOODINVILLE, WA",53,WA,I,27,-122.188181,47.77982,-122.188163,47.779823,1.4,Y,2,0.582,0.005,1,19841001,19870324,905,905,6.8,8.806,11,12,14,16,18,25,30,35.6,44,50,58,87,140,268.32,613,44.79,54.455,1,17110012,17,1711,171100
NA,0,11/21/2006 0:00:00,17110011000241,NA,medium,0,0,"USGS, Water Resources Division",NA,12156000,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12156000,13.647146,0,StreamGage,USGS,"WOOD CREEK NEAR EVERETT, WA",53,WA,I,1.89,-122.184576,47.923429,-122.183616,47.924224,113.652,Y,2,0.913,0.001,1,19460701,19480930,823,823,3.8,3.8,4,4,4.6,4.6,4.8,4.8,5.1,5.3,5.6,5.8,6.1,6.9,8,10,26,5.439,1.719,1,17110011,17,1711,171100
NA,0,11/21/2006 0:00:00,17110011000049,NA,medium,0,0,"USGS, Water Resources Division",NA,12155300,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12155300,73.915784,0,StreamGage,USGS,"PILCHUCK RIVER NEAR SNOHOMISH, WA",53,WA,A,127,-122.073184,47.93482,-122.073516,47.934791,25.206,Y,11,0.535,0.053,1,19920505,20030930,4166,4166,36,48,60,70,99,120,153,236,321,412.2,526,604,700,999,1396.5,2539.9,5050,462.628,504.329,1,17110011,17,1711,171100
NA,0,11/21/2006 0:00:00,17010307000773,NA,medium,0,0,"USGS, Water Resources Division",NA,12426000,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12426000,96.453735,0,StreamGage,USGS,"SPOKANE RIVER BELOW NINE MILE DAM AT SPOKANE, WA",53,WA,I,5200,-117.54439,47.776,-117.5447,47.775959,23.868,Y,2,0.707,0.081,1,19480301,19500930,944,944,336,539.6,1220,1640,2310,2552.5,2815,3450,4505,7580,13600,17300,20100,26800,29400,39165,44000,9978.717,9957.031,1,17010307,17,1701,170103
NA,0,11/21/2006 0:00:00,17010305089396,NA,medium,0,0,"USGS, Water Resources Division",NA,12419800,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12419800,4.362664,0,StreamGage,USGS,"NEWMAN LAKE NEAR NEWMAN LAKE, WA",53,WA,I,28.6,-117.078814,47.76851,-117.078232,47.768027,69.083,Y,0,0,0,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17010305,17,1701,170103
NA,0,11/21/2006 0:00:00,17100102000127,NA,medium,0,0,"USGS, Water Resources Division",NA,12039300,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12039300,49.514915,0,StreamGage,USGS,"NORTH FORK QUINAULT RIVER NEAR AMANDA PARK, WA",53,WA,I,74.1,-123.624344,47.595921,-123.624206,47.595787,18.108,Y,21,0.542,0.054,1,19641101,19860930,8004,8004,105,126,172.25,220,320,366,410,514,627.5,755,926,1020,1150,1610,2240,4829.5,16800,866.732,979.201,1,17100102,17,1710,171001
NA,0,11/21/2006 0:00:00,17010213000280,NA,medium,0,0,"USGS, Water Resources Division",NA,12389500,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12389500,55.138664,0,StreamGage,USGS,Thompson River near Thompson Falls MT,30,MT,A,642,-115.229593,47.59188,-115.229545,47.591869,3.797,Y,49,0.802,0.054,1,19110301,20040930,17929,17929,67,101,119,132,161,172,183,206,239,296,398,488,632,1090,1510,2590,5360,450.997,511.238,1,17010213,17,1701,170102
NA,0,11/21/2006 0:00:00,17010305089358,NA,medium,0,0,"USGS, Water Resources Division",NA,12417000,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12417000,99.922261,0,StreamGage,USGS,HAYDEN LAKE AT HAYDEN LAKE ID,16,ID,I,62.3,-116.739722,47.748888,-116.754135,47.766555,2233.21,Y,0,0,0,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17010305,17,1701,170103
NA,0,11/21/2006 0:00:00,17020011000133,NA,medium,0,0,"USGS, Water Resources Division",NA,12457000,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12457000,67.511777,0,StreamGage,USGS,"WENATCHEE RIVER AT PLAIN, WA",53,WA,A,591,-120.666203,47.762899,-120.666427,47.762977,18.964,Y,81,0.745,0.042,1,19101001,20030930,29656,29656,160,294,405,480,615,677,750,930,1190,1640,2340,2910,3620,5830,7603,11043,32900,2261.837,2457.949,1,17020011,17,1702,170200
NA,0,11/21/2006 0:00:00,17110012000087,NA,medium,0,0,"USGS, Water Resources Division",NA,12126500,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12126500,72.484981,0,StreamGage,USGS,"SAMMAMISH RIVER AT BOTHELL, WA",53,WA,I,212,-122.203736,47.758709,-122.203735,47.758766,6.275,Y,28,0.857,0.053,1,19391001,19861006,10233,10233,49,72,86,99,123,138,156,206,276,370,466,517,578,749,923,1280,2480,364.98,283.111,1,17110012,17,1711,171100
NA,0,11/21/2006 0:00:00,17110012000153,NA,medium,0,0,"USGS, Water Resources Division",NA,12127500,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12127500,28.06483,0,StreamGage,USGS,"MCALEER CREEK NEAR BOTHELL, WA",53,WA,I,7.48,-122.291516,47.758153,-122.291648,47.758087,12.395,Y,3,0.664,0.073,1,19450701,19490930,1096,1096,1.9,2,2.2,2.4,2.8,3.2,3.6,4.36,5.5,7,8.8,10,12,16.3,25,51.18,124,8.56,10.356,1,17110012,17,1711,171100
NA,0,11/21/2006 0:00:00,17110012000154,NA,medium,0,0,"USGS, Water Resources Division",NA,12125500,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12125500,22.072037,0,StreamGage,USGS,"BEAR CREEK AT WOODINVILLE, WA",53,WA,I,15.3,-122.165125,47.756765,-122.165214,47.756622,17.151,Y,4,0.62,0.032,1,19450701,19690831,1796,1778,0,0,5.5,6.5,7.8,8.5,9.4,12,15,19,23,25,30,48,65,151,231,22.55,24.79,1,17110012,17,1711,171100
NA,0,11/21/2006 0:00:00,17110012000118,NA,medium,0,0,"USGS, Water Resources Division",NA,12127100,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12127100,45.849684,0,StreamGage,USGS,"SWAMP CREEK AT KENMORE, WA",53,WA,I,23.1,-122.233736,47.755931,-122.233848,47.755901,9.072,Y,26,0.471,0.059,1,19631001,19900508,9522,9522,2.8,3.7,4.7,5.5,7.2,8.4,9.7,14,19,26,36,42,51,85,125.85,224.31,672,35.291,45.559,1,17110012,17,1711,171100
NA,0,11/21/2006 0:00:00,17110009000397,NA,medium,0,0,"USGS, Water Resources Division",NA,12136000,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12136000,73.635041,0,StreamGage,USGS,"OLNEY CREEK NEAR STARTUP, WA",53,WA,I,10.3,-121.720674,47.926213,-121.720489,47.927898,186.341,Y,8,0.436,0.061,1,19221001,19330930,3136,3136,3.8,4.6,7,9,17,22,28,39,53,69,93,105,120,170.3,244.15,573.08,1470,83.049,109.808,1,17110009,17,1711,171100
NA,0,11/21/2006 0:00:00,17110012000152,NA,medium,0,0,"USGS, Water Resources Division",NA,12127300,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12127300,0,0,StreamGage,USGS,"LYON CREEK AT LAKE FOREST PARK, WA",53,WA,I,3.67,-122.277626,47.752875,-122.281204,47.754051,299.757,Y,5,0.553,0.043,1,19630901,19680930,1857,1857,1.1,1.3,1.6,1.8,2.1,2.35,2.6,3.3,4.2,5,6.3,7.1,8.2,13,19,40.42,71,6.303,7.144,1,17110012,17,1711,171100
NA,0,11/21/2006 0:00:00,17110019000093,NA,medium,0,0,"USGS, Water Resources Division",NA,12070000,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12070000,58.338986,0,StreamGage,USGS,"DOGFISH CREEK NEAR POUSLBO, WA",53,WA,I,5.08,-122.644593,47.752872000000004,-122.644554,47.752487,42.623,Y,26,0.624,0.076,1,19470701,19980930,9589,9589,1.2,2.4,2.9,3.2,3.8,4.2,4.5,5.2,6,7.1,8.6,9.6,11,17,25,54,300,9.066,10.739,1,17110019,17,1711,171100
NA,0,11/21/2006 0:00:00,17110012000153,NA,medium,0,0,"USGS, Water Resources Division",NA,12127600,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12127600,7.940968,0,StreamGage,USGS,"MCALEER CREEK AT LAKE FOREST PARK, WA",53,WA,I,7.8,-122.281237,47.751764,-122.281509,47.751655,23.781,Y,9,0.703,0.03,1,19630901,19721003,3321,3321,5.1,5.5,6,6.4,7.1,7.6,8.2,9.5,11,13,16,18,20,28,36,58,125,14.797,10.789,1,17110012,17,1711,171100
NA,0,11/21/2006 0:00:00,17110010000463,NA,medium,0,0,"USGS, Water Resources Division",NA,12150500,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12150500,7.800604,0,StreamGage,USGS,"CHERRY CREEK NEAR DUVALL, WA",53,WA,I,19.2,-121.944288,47.744266,-121.943115,47.745376,151.197,Y,6,0.491,0.049,1,19450701,19640930,2406,2406,1.7,1.907,3,4.1,6.3,8.4,11,20,33,45,57,67,82,130,179,343,709,52.772,66.385,1,17110010,17,1711,171100
NA,0,11/21/2006 0:00:00,17110010000189,NA,medium,0,0,"USGS, Water Resources Division",NA,12150400,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12150400,54.341934,0,StreamGage,USGS,"SNOQUALMIE RIVER AT DUVALL, WA",53,WA,A,-999999,-121.9879,47.743155,-121.988136,47.743198,18.449,Y,0,0,0,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17110010,17,1711,171100
NA,0,11/21/2006 0:00:00,17110019000549,NA,medium,0,0,"USGS, Water Resources Division",NA,12070040,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12070040,100,0,StreamGage,USGS,"JOHNSON CREEK AT DNR SITE NEAR POULSBO, WA",53,WA,I,0.17,-122.678763,47.743149,-122.67884,47.740989,238.495,Y,2,0.12,0.054,1,19941001,19960930,731,186,0,0,0,0,0,0,0,0,0,0,0,0.01,0.1,0.338,0.7,2.072,7.7,0.127,0.488,1,17110019,17,1711,171100
NA,0,11/21/2006 0:00:00,17010307000142,NA,medium,0,0,"USGS, Water Resources Division",NA,12424500,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12424500,22.103267,0,StreamGage,USGS,"SPOKANE RIVER AT 7 MILE BRIDGE NEAR SPOKANE, WA",53,WA,I,5020,-117.520499,47.740167,-117.51963,47.740627,83.037,Y,3,0.756,0.061,1,19481101,19520930,1430,1430,1010,1080,1170,1350,2072,2395,2853,3900,4565,6332,10570,13800,16800,21960,26700,31400,33800,8590.664,8270.186,1,17010307,17,1701,170103
NA,0,11/21/2006 0:00:00,17110009000251,NA,medium,0,0,"USGS, Water Resources Division",NA,12131000,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12131000,81.300489,0,StreamGage,USGS,"BECKLER RIVER NEAR SKYKOMISH, WA",53,WA,I,96.5,-121.320657,47.738718,-121.322921,47.740207,237.196,Y,7,0.655,0.034,1,19291001,19490930,2649,2649,51,60,76,92,153,183,218,293,400,525,702,816,941,1300,1690,2990,8150,594.916,620.07,1,17110009,17,1711,171100
NA,0,11/21/2006 0:00:00,17110012000181,NA,medium,0,0,"USGS, Water Resources Division",NA,12123000,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12123000,86.183658,0,StreamGage,USGS,"COTTAGE LAKE CREEK NEAR REDMOND, WA",53,WA,I,10.7,-122.080401,47.737321,-122.07994,47.737602,46.616,Y,10,0.741,0.041,1,19450701,19650930,3837,3837,2.8,4.1,5,5.6,6.3,6.8,7.2,8.3,10,12,14,16,18,25,35,56.62,120,13.439,11.004,1,17110012,17,1711,171100
NA,0,11/21/2006 0:00:00,17020010000262,NA,medium,0,0,"USGS, Water Resources Division",NA,12452890,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12452890,68.656646,0,StreamGage,USGS,"MAD RIVER AT ARDENVOIR, WA",53,WA,A,92.4,-120.368696,47.736794,-120.368728,47.736827,4.435,Y,1,0.773,-999999,1,20020426,20030930,523,523,12,15.24,19,21,22,23,25,33,43,71.4,119,146,187.2,298.2,480,597.6,659,110.551,137.43,1,17020010,17,1702,170200
NA,0,11/21/2006 0:00:00,17110019000549,NA,medium,0,0,"USGS, Water Resources Division",NA,12070050,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12070050,11.052988,0,StreamGage,USGS,"JOHNSON CREEK NEAR POULSBO, WA",53,WA,I,2.52,-122.662927,47.73315,-122.662796,47.73323,13.338,Y,1,0.401,-999999,1,19940713,19960531,689,689,0.63,0.65,0.7,0.74,0.85,0.88,0.91,1.1,1.3,1.6,2,2.3,2.8,5.5,8.6,19.3,50,2.574,4.121,1,17110019,17,1711,171100
NA,0,11/21/2006 0:00:00,17110018000117,NA,medium,0,0,"USGS, Water Resources Division",NA,12053000,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12053000,70.049151,0,StreamGage,USGS,"DOSEWALLIPS RIVER NEAR BRINNON, WA",53,WA,I,93.5,-123.009608,47.726202,-123.010368,47.72557,90.338,Y,19,0.705,0.037,1,19301001,19510930,7062,7062,67,91,118,141,184,206,230,280,343,424.8,517,574,639,868.7,1088.5,1720,5510,445.525,360.085,1,17110018,17,1711,171100
NA,0,11/21/2006 0:00:00,17110009000397,NA,medium,0,0,"USGS, Water Resources Division",NA,12135500,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12135500,89.835785,0,StreamGage,USGS,"OLNEY CREEK NEAR GOLD BAR, WA",53,WA,I,8.31,-121.709563,47.944269,-121.706993,47.943321,220.045,Y,4,0.438,0.05,1,19460701,19500930,1553,1553,5.6,6.3,10,14,22,27,32,43,56,68,86,98,112.2,165,226.3,434.22,1300,78.482,85.548,1,17110009,17,1711,171100
NA,0,11/21/2006 0:00:00,17100101000238,NA,medium,0,0,"USGS, Water Resources Division",NA,12042500,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12042500,67.479789,0,StreamGage,USGS,"SOLEDUCK RIVER NEAR QUILLAYUTE, WA",53,WA,I,219,-124.467432,47.951186,-124.467842,47.951236,31.329,Y,6,0.58,0.086,1,18971101,19800930,2352,2352,155,199.53,231,276,444,543.25,648.8,830.4,1000,1200,1490,1720,1980,3098,4447,8222.9,25400,1465.115,1666.6,1,17100101,17,1710,171001
NA,0,11/21/2006 0:00:00,17110012000112,NA,medium,0,0,"USGS, Water Resources Division",NA,12122500,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12122500,65.185323,0,StreamGage,USGS,"BEAR CREEK NEAR REDMOND, WA",53,WA,I,13.9,-122.077345,47.717599,-122.076911,47.717597,32.768,Y,17,0.615,0.086,1,19450601,19960930,6224,6224,3.7,5.3,6.1,6.5,7.5,8.2,8.9,11,14,18,24,28,33,50,70.75,125.75,340,23.133,24.597,1,17110012,17,1711,171100
NA,0,11/21/2006 0:00:00,17110012000181,NA,medium,0,0,"USGS, Water Resources Division",NA,12123100,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12123100,22.384824,0,StreamGage,USGS,"COTTAGE LAKE CREEK AB BEAR CREEK NEAR REDMOND, WA",53,WA,I,12.2,-122.086512,47.717321,-122.086601,47.717456,16.393,Y,2,0.667,0.009,1,19841001,19860930,730,730,2.7,2.862,5.4,5.8,6.8,7.4,8.3,11,13,14,16,17.25,20,29,38.45,85.69,214,16.092,16.739,1,17110012,17,1711,171100
NA,0,11/21/2006 0:00:00,17110010000437,NA,medium,0,0,"USGS, Water Resources Division",NA,12147500,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12147500,44.477325,0,StreamGage,USGS,"NORTH FORK TOLT RIVER NEAR CARNATION, WA",53,WA,A,39.9,-121.788727,47.712323,-121.788734,47.712203,13.222,Y,47,0.589,0.036,1,19521001,20030930,17199,17199,31,44,64,85,128,154,180,230,278,329,390,428,475,657,920,1860,5560,355.259,352.965,1,17110010,17,1711,171100
NA,0,11/21/2006 0:00:00,17010305000110,NA,medium,0,0,"USGS, Water Resources Division",NA,12418500,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12418500,88.152956,0,StreamGage,USGS,SPOKANE VALLEY FARMS CO CANAL AT POST FALLS ID,16,ID,I,-999999,-116.954363,47.711763,-116.954495,47.711842,13.247,Y,40,0.916,0.035,1,19110520,19660930,14842,11190,0,0,0,0,0,1,4,44,77,129,209,228,239,261,273,288,312,110.883,105.444,1,17010305,17,1701,170103
NA,0,11/21/2006 0:00:00,17010305000108,NA,medium,0,0,"USGS, Water Resources Division",NA,12418000,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12418000,94.453288,0,StreamGage,USGS,RATHDRUM PRAIRIE CANAL NR HUETTER ID,16,ID,I,-999999,-116.873036,47.70995,-116.87313,47.710159,24.188,Y,39,0.824,0.073,1,19460401,19920930,14346,6031,0,0,0,0,0,0,0,0,0,17,34,43,47,53,56,60,66,17.795,22.66,1,17010305,17,1701,170103
NA,0,11/21/2006 0:00:00,17110009000223,NA,medium,0,0,"USGS, Water Resources Division",NA,12129000,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12129000,20.294344,0,StreamGage,USGS,"TYE RIVER NEAR SKYKOMISH, WA",53,WA,I,79.8,-121.295656,47.705386,-121.298141,47.708225,365.354,Y,2,0.648,0.07,1,19290801,19460930,883,883,50,53,65,70,79,87,96,126,160,217,322,398,485,700,880,1228,1500,284.941,274.185,1,17110009,17,1711,171100
NA,0,11/21/2006 0:00:00,17110009000157,NA,medium,0,0,"USGS, Water Resources Division",NA,12132000,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12132000,75.88916,0,StreamGage,USGS,"MILLER RIVER AT MILLER RIVER, WA",53,WA,I,45.6,-121.398434,47.708163,-121.399711,47.708004,98.092,Y,9,0.536,0.062,1,19110601,19460930,3640,3640,18,25,34,51,79,95,112,162,223,290.6,392,456,520,760,1000,1700,4740,337.169,373.861,1,17110009,17,1711,171100
NA,0,11/21/2006 0:00:00,17110010000433,NA,medium,0,0,"USGS, Water Resources Division",NA,12147800,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12147800,42.37612,0,StreamGage,USGS,"SF TOLT RIVER AT UPPER STATION NEAR CARNATION, WA",53,WA,I,8.82,-121.615107,47.70816,-121.614807,47.707508,75.469,Y,2,0.359,0.075,1,19571001,19590930,730,730,1.2,1.431,3,7,19.2,26,32.3,41,54,68,90.7,107.5,126,207.8,316.45,805.39,1580,98.324,160.852,1,17110010,17,1711,171100
NA,0,11/21/2006 0:00:00,17110012000180,NA,medium,0,0,"USGS, Water Resources Division",NA,12120500,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12120500,37.2244,0,StreamGage,USGS,"JUANITA CREEK NEAR KIRKLAND, WA",53,WA,I,6.69,-122.215402,47.70732,-122.215209,47.707054,32.828,Y,26,0.553,0.078,1,19450701,19900603,9654,9654,0.61,1.9,2.7,3.1,3.8,4.1,4.6,5.7,7.1,8.9,11,13,15,24,34,66.45,361,11.372,13.677,1,17110012,17,1711,171100
NA,0,11/21/2006 0:00:00,17010301000105,NA,medium,0,0,"USGS, Water Resources Division",NA,12411000,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12411000,86.857648,0,StreamGage,USGS,NF COEUR D ALENE R AB SHOSHONE CK NR PRICHARD ID,16,ID,A,335,-115.979166,47.706111,-115.978195,47.706951,118.285,Y,54,0.626,0.058,1,19501001,20040930,19724,19724,40,65,80,92,112,126,143,190,276,415,640,819,1070,1950,2780,4700,16000,698.078,1000.022,1,17010301,17,1701,170103
NA,0,11/21/2006 0:00:00,17110010000434,NA,medium,0,0,"USGS, Water Resources Division",NA,12147600,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12147600,13.811586,0,StreamGage,USGS,"SOUTH FORK TOLT RIVER NEAR INDEX, WA",53,WA,A,5.34,-121.600106,47.706771,-121.600173,47.706562,23.665,Y,40,0.395,0.048,1,19591201,20030930,14610,14610,2.2,3.3,5.4,7.8,13,16,19,25,33,43,56,65,75,115,170,393.78,1160,54.964,76.399,1,17110010,17,1711,171100
NA,0,11/21/2006 0:00:00,17110009000194,NA,medium,0,0,"USGS, Water Resources Division",NA,12130500,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12130500,89.969256,0,StreamGage,USGS,"SOUTH FORK SKYKOMISH RIVER NEAR SKYKOMISH, WA",53,WA,I,135,-121.309545,47.705386,-121.309486,47.705627,26.989,Y,6,0.68,0.05,1,19290801,19500930,2344,2344,124,140,186,218,300,335.25,363,450,561,710,918,1040,1200,1740,2290,3972.5,7640,820.997,756.254,1,17110009,17,1711,171100
NA,0,11/21/2006 0:00:00,17110010000573,NA,medium,0,0,"USGS, Water Resources Division",NA,12147700,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12147700,24.589033,0,StreamGage,USGS,"PHELPS CREEK NEAR INDEX, WA",53,WA,I,2.04,-121.602607,47.705382,-121.602752,47.704952,48.76,Y,0,0,0,0,19610401,19610930,183,183,0.9,0.9,0.9,1.1,1.68,2.1,2.72,4.7,8.8,16,24.8,28,33,50.6,65,132.48,177,18.977,24.883,1,17110010,17,1711,171100
NA,0,11/21/2006 0:00:00,17110012000090,NA,medium,0,0,"USGS, Water Resources Division",NA,12125200,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12125200,58.708206,0,StreamGage,USGS,"SAMMAMISH RIVER NEAR WOODINVILLE, WA",53,WA,A,159,-122.142623,47.703987,-122.142829,47.704021,16.016,Y,38,0.735,0.054,1,19650201,20030930,14121,14121,25,43,56,65,88,104,120,166,221,287,366,413.5,478,674,861.9,1307.8,2830,307.424,278.847,1,17110012,17,1711,171100
NA,0,11/21/2006 0:00:00,17010208000658,NA,medium,0,0,"USGS, Water Resources Division",NA,12371100,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12371100,77.272535,0,StreamGage,USGS,Hell Roaring Creek near Polson MT,30,MT,I,6.22,-114.049328,47.702892,-114.048385,47.70298,71.954,Y,15,0.727,0.077,1,19170601,19370831,5632,5632,0.73,2.4,3.1,3.4,4,4.1,4.4,4.8,5,5.5,6.1,6.6,7.1,12,20,34,90,6.867,6.065,1,17010208,17,1701,170102
NA,0,11/21/2006 0:00:00,17010307000205,NA,medium,0,0,"USGS, Water Resources Division",NA,12433542,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12433542,51.003545,0,StreamGage,USGS,"BLUE CR AB MIDNITE MINE DRAINAGE NR WELLPINIT, WA",53,WA,A,6,-118.08942,47.924328,-118.089317,47.923591,81.622,Y,18,0.661,0.216,1,19840617,20030930,6595,6595,0.04,0.06,0.1,0.12,0.15,0.16,0.18,0.22,0.27,0.36,0.59,0.75,1.1,3.4,6.6,15.04,60,1.313,3.54,1,17010307,17,1701,170103
NA,0,11/21/2006 0:00:00,17010305000013,NA,medium,0,0,"USGS, Water Resources Division",NA,12419000,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12419000,56.403106,0,StreamGage,USGS,SPOKANE RIVER NR POST FALLS ID,16,ID,A,3840,-116.977974,47.702957,-116.978065,47.702693,29.88,Y,91,0.741,0.071,1,19130101,20040930,33511,33511,67,164.12,644,900,1260,1450,1620,2080,3000,4530,6840,8760,11200,17100,21300,29400,49800,6217.047,6965.32,1,17010305,17,1701,170103
NA,0,11/21/2006 0:00:00,17010212000591,NA,medium,0,0,"USGS, Water Resources Division",NA,12374000,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12374000,74.673106,0,StreamGage,USGS,Little Bitterroot River near Hubbart MT,30,MT,I,134,-114.728257,47.921767,-114.727294,47.921964,75.753,Y,4,0.807,0.031,1,19090401,19160930,1825,1825,1.4,1.9,3,8,10,11,12,14,18,25,38,49.5,58,96,135.7,208.96,340,37.582,44.438,1,17010212,17,1701,170102
NA,0,11/21/2006 0:00:00,17110009000404,NA,medium,0,0,"USGS, Water Resources Division",NA,12138150,http://waterdata.usgs.gov/nwis/nwisman/?site_no=12138150,50.645364,0,StreamGage,USGS,"SULTAN RIVER BELOW CHAPLAIN CREEK NEAR SULTAN, WA",53,WA,I,92.6,-121.811232,47.914268,-121.811126,47.914222,9.432,Y,9,0.447,0.049,1,19741101,19841016,3638,3638,42,69.39,103,151,237,264.75,292.7,350,420,560,743,857.25,998.2,1490,1980.5,4776.6,17100,721.981,987.498,1,17110009,17,1711,171100
